record_id,doi,year,crossref_container,crossref_issn,title_similarity,issn_is_affilia,container_is_affilia,prefix_is_sage,not_social_work_issn,year_agrees,title
96834,10.1177/08861090122094109,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: Breaking the Rules
96835,10.1177/088610990101600301,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Wind at Our Backs
96836,10.1177/088610990101600305,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Never mind the law: Legal discourse and rape reform in Israel
96838,10.1177/08861090022093796,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: Connected Scholarship
96839,10.1177/08861090022093985,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: Shifting Perspectives
96840,10.1177/08861090022094083,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Continuing to care: Black and Latina daughters' assistance to their mothers in nursing homes
96841,10.1177/08861090022093967,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Analysis of the family violence option: A strengths perspective
96842,10.1177/08861090022094056,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: In Retrospect
96843,10.1177/08861090022093813,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Marginalized epistemologies: A feminist approach to understanding the experiences of mothers with HIV
96844,10.1177/08861090022094074,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The dynamics of battering revisited
96845,10.1177/08861090022093921,2000,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Voices of welfare reform: Bureaucratic rationality versus the perceptions of welfare participants
96846,10.1177/08861090022093949,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Welfare reform and mutual family support: Effects on mother-led Mexican American families
96847,10.1177/08861090022093822,2000,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Wayward girls and virtuous women: Social workers and female juvenile delinquency in the Progressive Era
96848,10.1177/08861090022094065,2000,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Feminist voices on sex work: Implications for social work
96849,10.1177/08861090022093840,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Empowerment practice: A focus on battered women
96850,10.1177/08861090022093930,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The vulnerability of American Indian women in the new welfare state
96851,10.1177/08861090022093976,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Moving welfare participants to work: Women, transportation, and welfare reform"
96852,10.1177/08861090022094038,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Students' perceptions of single parents and social injustice: A women's issue
96853,10.1177/08861090022093903,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Rights and wrongs of welfare reform: A feminist approach
96854,10.1177/08861090022093895,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Guest Editorial
96855,10.1177/08861090022093958,2000,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Toward real welfare reform: The voices of battered women
96856,10.1177/08861090022093877,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Working for equality and economic liberation: Advocacy and education for welfare reform
96857,10.1177/08861090022093994,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Pauline Agassiz Shaw, 1841-1917: A Forgotten Visionary"
96858,10.1177/08861090022094029,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Social action research: Influencing providers and recipients of health and mental health care for Lesbians
96859,10.1177/08861090022093886,2000,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Empowerment through welfare-rights organizing: A feminist perspective
96860,10.1177/08861090022093868,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Facilitating self-esteem and social supports in a family life-skills program
96861,10.1177/08861090022093804,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Mortgage lending and gender
96862,10.1177/08861090022094010,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Help seeking for violence: Views of survivors
96863,10.1177/08861090022093912,2000,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Supporting the move from welfare to work: What women say
96864,10.1177/08861090022093831,2000,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women and interracial cooperation in establishing the good samaritan hospital
96865,10.1177/08861099922093743,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Battered women and their children: A public policy response
96866,10.1177/08861099922093725,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Helping clients, helping ourselves: A social work agenda for achieving occupational equity"
96867,10.1177/08861099922093734,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Ethnic and lesbian: Understanding identity through the life-history approach
96868,10.1177/08861099922093662,1999,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Time limits under temporary assistance to needy families: A look at the welfare cliff
96869,10.1177/08861099922093653,1999,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,A feminist analysis of welfare reform: The personal responsibility act of 1996
96870,10.1177/08861099922093671,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Teaching students about collaborative approaches to organizational change
96871,10.1177/08861099922093699,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women's issues and social work accreditation: A status report
96872,10.1177/08861099922093617,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Employment and the Use of welfare among male and female heads of AFDC households
96873,10.1177/08861099922093590,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Facilitating effective relationships between survivors of childhood sexual abuse and health care professionals
96874,10.1177/08861099922093572,1999,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,"""Crafting a usable past"": The care-centered practice narrative in social work"
96875,10.1177/08861099922093581,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Restructuring resilience: Emerging voices
96876,10.1177/08861099922093608,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Domestic violence among AFDC recipients: Implications for welfare-to-work programs
96877,10.1177/08861099922093509,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Las comadres as a social support system
96878,10.1177/08861099922093518,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Working and nonworking women: Onset of homelessness within the context of their lives
96879,10.1177/08861099922093527,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The nature and function of fusion in the dynamics of lesbian relationships
96880,10.1177/08861099922093491,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Applying relational theory to the treatment of women's addictions
96881,10.1177/08861099922093545,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Toward a position statement on the congregate care of children
96882,10.1177/08861099922093482,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Catching Up With Family Change
96883,10.1177/08861099922093635,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: “Measuring” Progress Against Sexism
96885,10.1177/08861099922093716,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: Feminist “Peacekeepers”
96886,10.1177/08861099922093563,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: Hate Crimes Are a Feminist Concern
96887,10.1177/08861099922093644,1999,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Beatrice Saunders: Founding Editor of Affilia
96888,10.1177/088610999801300313,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,At the Edge of My Dreams
96889,10.1177/088610999801300202,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Deconstructing the Liberal Consensus on What Is Feminist
96890,10.1177/088610999801300301,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Motherhood in Feminist Theory
96891,10.1177/088610999801300206,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Income packaging as a survival strategy for welfare mothers
96892,10.1177/088610999801300306,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Exploiter or exploited: Topless dancers reflect on their experiences
96893,10.1177/088610999801300103,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Multicultural perspectives on menopause and the climacteric
96894,10.1177/088610999801300402,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Feminist Community Organizing on a College Campus
96895,10.1177/088610999801300204,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The relationship between attitudes: Homophobia and sexism among social work students
96896,10.1177/088610999801300104,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Occupational status differences among three groups of married mothers
96897,10.1177/088610999801300405,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Correlates of stress among African American nuns
96898,10.1177/088610999801300304,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Saints or sinners? The image of social workers from American stage and cinema before World War II
96900,10.1177/088610999801300205,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Sexual harassment of social work students
96901,10.1177/088610999801300305,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Using the moral vision of African American stories to empower low-income African American women
96902,10.1177/088610999801300106,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Race, gender, and class: Interlocking oppressions in the lives of South Asian women in Canada"
96903,10.1177/088610999801300207,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women in prison: Approaches to understanding the lives of a forgotten population
96904,10.1177/088610999801300404,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Comparisons of rural and urban homeless women
96905,10.1177/088610999801300406,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Domestic violence gun ban: An analysis of interest-group conflict
96906,10.1177/088610999801300101,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Reevaluating Feminist Thought for Social Work Practice
96907,10.1177/088610999801300302,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,In-dependence: A feminist postmodern deconstruction
96908,10.1177/088610999801300203,1998,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women's perceptions of the glass ceiling in human service organizations and what to do about it
96909,10.1177/088610999601100305,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Wilderness stationery: Women's letters and women's research
96910,10.1177/088610999701200205,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Getting down to business and off welfare: Rural women entrepreneurs
96911,10.1177/088610999701200108,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Are you married? Two sexual-minority students' perspectives on field placements
96912,10.1177/088610999701200201,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Medicaid as a woman's issue: A conflict of values
96913,10.1177/088610999701200106,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Lesbians' experiences with helping professionals
96914,10.1177/088610999701200307,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Long-term AFDC mothers and posttraumatic stress syndrome: Is there a connection?
96915,10.1177/088610999701200306,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Empowering female offenders: Removing barriers to community-based practice
96916,10.1177/088610999601100303,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Group work with Bedouin widows of the Negev in a medical clinic
96917,10.1177/088610999701200204,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Marginalization and the single mother: A comparison of two studies
96918,10.1177/088610999601100301,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The impact of machismo on hispanic women
96919,10.1177/088610999701200203,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Partners or protagonists? The transition house movement and conservative churches
96920,10.1177/088610999701200206,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Nannie Helen Burroughs: A progressive example for modern times
96921,10.1177/088610999701200101,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,“Character talk” and public policy
96922,10.1177/088610999701200305,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Still caught in a trap: The continued povertization of women
96923,10.1177/088610999701200406,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Submerged voices: Coordinators of sexual assault services speak of their experiences
96925,10.1177/088610999701200405,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Homelessness among AFDC families in a rural state: It is bound to get worse
96926,10.1177/088610999701200107,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Mutuality in the relationship of homeless women and their mothers
96927,10.1177/088610999601100306,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Women managers are better: No they're not, yes they are!"
96928,10.1177/088610999601100302,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Childbearing among unwed African American adolescents: A critique of theories
96929,10.1177/088610999701200407,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Ladies don't: A historical perspective on attitudes toward alcoholic women
96930,10.1177/088610999701200404,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Social work with homeless women in emergency rooms: A strengths-feminist perspective
96931,10.1177/088610999701200304,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Feminist social work in the inner city: The challenges of race, class, and gender"
96932,10.1177/088610999701200103,1997,Affilia,"0886-1099,1552-3020",0.75,True,True,True,True,True,Empowering research participants
96933,10.1177/088610999701200403,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Abused women in New Mexican shelters: Factors that influence independence on discharge
96934,10.1177/088610999601100304,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Stereotypes and stigma: What's changed for welfare mothers
96935,10.1177/088610999701200303,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Female protection and empowerment: Travelers aid services, 1919-1934"
96936,10.1177/088610999701200302,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Hull house and the birth control movement: An untold story
96937,10.1177/088610999701200102,1997,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Social work research: Is there a feminist method?
96938,10.1177/088610999601100203,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Changes in the living arrangements, work patterns, and economic status of middle-aged single women: 1971-1991"
96939,10.1177/088610999601100202,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,When mothers of adult daughters die: A new area of feminist practice
96940,10.1177/088610999601100405,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Messages from the NGO forum on women, Beijing 1995"
96941,10.1177/088610999601100103,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Debunking the myth of progress for women social work educators
96942,10.1177/088610999601100206,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Health: Elderly rural women's conceptions
96943,10.1177/088610999601100207,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,On the road to Beijing: The evolution of the International Women's Movement
96944,10.1177/088610999601100106,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Rural elderly women's attitudes toward professional and governmental assistance
96945,10.1177/088610999601100205,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Identifying gendered outcomes of gender-neutral policies
96946,10.1177/088610999601100108,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,FemSchool: A Work in Progress: The FemSchool '95 Writing Circle
96947,10.1177/088610999601100404,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Mandatory HIV testing of newborns: The debate and a programmatic response
96948,10.1177/088610999601100102,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Imagining the Impossible
96949,10.1177/088610999601100204,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Women, violence, and fear: One community's experience"
96950,10.1177/088610999601100401,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Saying Good-Bye and Hello
96952,10.1177/088610999601100403,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Contributing factors to poor health among incarcerated women: A conceptual model
96953,10.1177/088610999601100201,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Affilia's Tenth Anniversary
96954,10.1177/088610999601100307,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,An Untenured Professor
96955,10.1177/088610999601100104,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Adult survivors of childhood sexual abuse: The case of mormon women
96956,10.1177/088610999601100101,1996,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Remembering Liane Vida Davis
96957,10.1177/088610999501000319,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Things That Stay:For Arlene and Martha June 1994 From Your Daughter
96958,10.1177/088610999501000105,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Role of Mutuality in Mother-Daughter Relationships
96959,10.1177/088610999501000104,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Caring for Women With HIV and AIDS
96960,10.1177/088610999501000107,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Flexibility, the Family Ethic, and Rural Home-Based Work"
96961,10.1177/088610999501000305,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,From Silence to Activism: Approaches to Research and Practice with Young Mothers
96962,10.1177/088610999501000306,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Adult Bat Mitzvah: Its Use in the Articulation of Women's Identity
96963,10.1177/088610999501000207,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Legal and Social Differences Between Men and Women Who Kill Intimate Partners
96965,10.1177/088610999501000308,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Institutional Johnism: Male Dominance in SW 754
96967,10.1177/088610999501000405,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Claiming a Lesbian Identity as an Act of Empowerment
96968,10.1177/088610999501000204,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Economic Empowerment of Low-Income Women Through Self-Employment Programs
96969,10.1177/088610999501000307,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Birthmothers: Silent Relationships
96970,10.1177/088610999501000403,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Women, Work, and Babies: Family-Labor Market Policies in Three European Countries"
96971,10.1177/088610999501000406,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Reframing the Dialogue on Female-Headed Single-Parent Families
96972,10.1177/088610999501000108,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Defining Workplace Abuse
96974,10.1177/088610999501000304,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Over the Edge? Women and Tenure in Today's Academic Environment
96975,10.1177/088610999501000103,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Gender and Congressional Voting: A Legislative Analysis
96976,10.1177/088610999501000208,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,United Nations Fourth World Conference on Women
96977,10.1177/088610999501000206,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Battered Women: Keeping the Secret
96978,10.1177/088610999501000416,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Individual That I Am
96979,10.1177/088610999501000303,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Midlife Women With Disabilities: Another Challenge for Social Workers
96980,10.1177/088610999501000407,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Teaching Feminist Practice: Support, Transition, Change"
96981,10.1177/088610999501000301,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,In Fond Memory of Naomi S. Gottlieb
96982,10.1177/088610999501000402,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Seduction of Political Subtexts
96983,10.1177/088610999501000203,1995,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Exchanging Welfare Checks for Wedding Rings: Welfare Reform in New Jersey and Wisconsin
96984,10.1177/088610999400900406,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Students' Attitudes Toward Women: Do Social Work Programs Make a Difference?
96985,10.1177/088610999400900403,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Perspectives of Women on Family and Social Policy
96986,10.1177/088610999400900301,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Low-Income Single Mothers: Myths and Realities
96987,10.1177/088610999400900105,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Battered Women's Experiences with a Preferred Arrest Policy
96988,10.1177/088610999400900103,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Role of Working-Class Women in a Changing Economy
96989,10.1177/088610999400900206,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women as Social Work Scholars: An Empirical Analysis
96990,10.1177/088610999400900102,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Povertization of Women: A Global Phenomenon
96991,10.1177/088610999400900303,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Relationship of Attitudes Toward Work and Toward Retirement: A Female Perspective
96992,10.1177/088610999400900207,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Developing Resources for Incest Survivors Through a Training Project for Service Providers
96993,10.1177/088610999400900302,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Gender Differences in the Social Networks of Persons With Severe Mental Illnesses
96994,10.1177/088610999400900404,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Contested Caring: Women's Roles in Foster Family Care
96995,10.1177/088610999400900304,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Impact of Economic and Social Changes on the Roles of Women in Botswana and Zimbabwe
96996,10.1177/088610999400900202,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Midlife for Women: A New Perspective: Ski Hunter and Martin Sundel
96997,10.1177/088610999400900305,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Crime, Violence, and the Saga of Lorena Bobbitt"
96998,10.1177/088610999400900104,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,America's Disability Policy: Another Double Standard?
96999,10.1177/088610999400900405,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Mothers Without Children: Implications for Practice
97000,10.1177/088610999400900106,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Ethnic Differences in Caregiving: Adult Daughters and Elderly Mothers
97001,10.1177/088610999400900203,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women and Drug Policy: Implications of Normalization
97002,10.1177/088610999400900402,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Women, Children, and Welfare Reform"
97003,10.1177/088610999400900208,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,In the Present to Come
97004,10.1177/088610999400900204,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women and Alcoholism: A Psychosocial Approach
97005,10.1177/088610999400900205,1994,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Drug-Alcohol Dependence of Women Prisoners in Hawaii
97006,10.1177/088610999300800205,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Satanic Sexual Abuse: A Paradigm
97007,10.1177/088610999300800403,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Listening to Middle-Aged Homeless Women Talk About Their Lives
97008,10.1177/088610999300800107,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Consciousness-Raising through Teaching about the Global Oppression of Women
97009,10.1177/088610999300800102,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women and Economic Crisis: The Untold Story
97010,10.1177/088610999300800201,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Solitude in old age: Effects of female headship on elderly women’s lives
97011,10.1177/088610999300800204,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Explicitness: The Unspoken Mandate of Feminist Social Work
97012,10.1177/088610999300800405,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Women, Welfare, and College: The Impact of Higher Education on Economic Well-Being"
97013,10.1177/088610999300800304,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Rural Women and Isolation: Pathways to Reconnection
97014,10.1177/088610999300800302,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Postmodernism and the Conduct of Inquiry in Social Work
97015,10.1177/088610999300800203,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Feminist Standpoint Theory and the Questions of Social Work Research
97016,10.1177/088610999300800406,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Glass Ceiling in Social Work: Is It Shatterproof?
97017,10.1177/088610999300800306,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Feminist Social Work Education in Mainstream and Nonmainstream Classrooms
97018,10.1177/088610999300800402,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Economic Self-Sufficiency: It’s Not Just Money
97019,10.1177/088610999300800103,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women’s Achievement of Empowerment through Activism in the Workplace
97020,10.1177/088610999300800206,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Treating Major Depression
97021,10.1177/088610999300800407,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Wisewomen: Out of the Silence
97022,10.1177/088610999300800106,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Child sexual abuse: Impact on mothers
97024,10.1177/088610999300800105,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,From voluntarism to paid work
97025,10.1177/088610999300800202,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"AIDS, Health Policy, and Ethics"
97026,10.1177/088610999300800104,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Coping with multiple roles: Family configuration and the need for workplace services
97027,10.1177/088610999300800404,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Factors Contributing to the Success and Achievement of Minority Women
97028,10.1177/088610999300800303,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Appalachian Women: The Path from the “Hollows” to Higher Education
97029,10.1177/088610999300800305,1993,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Intentionally Childless Women: Another View of Women’s Development
97030,10.1177/088610999200700209,1992,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Empowering Single Mothers
97031,10.1177/088610999200700402,1992,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Gender, Class, and Motherhood: The Legacy of Federal Child Care Policy"
97032,10.1177/088610999200700303,1992,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Standing Still in the Workplace: Women in Social Work and Other Female-Dominated Occupations
97033,10.1177/088610999200700101,1992,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: Women in social work: Taking charge or terminally self-effacing?
97034,10.1177/088610999200700405,1992,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women's Perspectives on the Rural Crisis and Priorities for Rural Development
97036,10.1177/088610999200700104,1992,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,International Adoption: The Exploitation of Women and Children
