author_id,name_as_published,full_name,family,given_full,evidence_dois,n_papers_linked,n_papers_checked,n_papers_agreeing
3251,"BRAYE, S","Braye, Suzy",Braye,Suzy,10.1111/j.1468-2397.2006.00603.x,5,1,1
3252,"PRESTONSHOOT, M","Preston-Shoot, Michael",Preston-Shoot,Michael,10.1080/02650539608415662,8,1,1
3265,"HOWARD, J","Howard, Jeanne",Howard,Jeanne,10.1086/339145,3,1,1
3266,"EJAZ, FK","Ejaz, Farida K.",Ejaz,Farida K.,10.1177/104973159800800105,3,1,1
3267,"FIBUSH, E","Fibush, Esther",Fibush,Esther,10.1177/104438946504600502|10.1177/104438947005100801,5,2,2
3270,"HART, AF","Hart, Aileen F.",Hart,Aileen F.,10.1177/104438947906000809|10.1177/104438948206300313|10.1300/j147v08n03_08|10.1300/j147v12n03_01,6,4,4
3272,"HOLBROOK, SM","Holbrook, Sarah M.",Holbrook,Sarah M.,10.1093/hsw/21.4.257,2,1,1
3277,"MAAS, HS","Maas, Henry S.",Maas,Henry S.,10.1086/640070|10.1086/640699|10.1086/641332|10.1086/641718|10.1086/641791|10.1086/642049|10.1086/642908|10.1086/643106|10.1086/643533|10.1093/sw/15.3.126|10.1093/sw/18.4.119-a|10.1093/sw/31.5.409|10.1177/104438946004100312|10.1177/104438946204300507,23,14,14
3279,"MATSUOKA, JK","Matsuoka, Jon K.",Matsuoka,Jon K.,10.1606/1044-3894.880,3,1,1
3281,"PAWLAK, EJ","Pawlak, Edward J.",Pawlak,Edward J.,10.1007/bf02144258|10.1086/644070|10.1086/644290|10.1300/j147v12n01_01,9,4,4
3282,"FLYNN, JP","Flynn, John P.",Flynn,John P.,10.1086/643403|10.1177/104438947705800102,3,2,2
3293,"VISWANATHAN, N","Viswanathan, Narayan",Viswanathan,Narayan,10.1086/643255|10.1086/644065|10.1300/j147v10n03_11,8,3,3
3296,"ASBURY, H","Asbury, Helen",Asbury,Helen,10.1007/bf00756474,1,1,1
3297,"BELSEY, P","Belsey, Paula",Belsey,Paula,10.1007/bf00756477,1,1,1
3298,"BRAUER, S","Brauer, Shelley",Brauer,Shelley,10.1080/00377319009516678,2,1,1
3300,"CRUZ, W","Cruz, Wilfredo",Cruz,Wilfredo,10.1086/603770,1,1,1
3301,"HANNA, EA","Hanna, Edward A.",Hanna,Edward A.,10.1007/bf00756372|10.1080/00377319009516672|10.1080/00377319009516680|10.1300/j010v04n04_03,5,4,4
3303,"WEBB, D","Webb, David",Webb,David,10.1300/j010v35n01_10,9,1,1
3305,"JONES, M","Jones, Martyn",Jones,Martyn,10.1177/002087280004300308,4,1,1
3308,"BEPKO, C","Bepko, Claudia",Bepko,Claudia,10.1080/00377319009516677,3,1,1
3313,"MORRISSEY, MH","Morrissey, Megan H.",Morrissey,Megan H.,10.1086/603759,1,1,1
3314,"PADILLA, YC","Padilla, Yolanda C.",Padilla,Yolanda C.,10.1086/603762,3,1,1
3315,"PECORA, PJ","Pecora, Peter J.",Pecora,Peter J.,10.1086/603764|10.1093/sw/28.6.421|10.1093/sw/40.4.571|10.1300/j147v07n03_12|10.1300/j147v12n01_05|10.1300/j147v26n04_04|10.1606/1044-3894.814,9,7,7
3316,"KINNEY, JM","Kinney, Jill M.",Kinney,Jill M.,10.1086/603764,1,1,1
3317,"MITCHELL, L","Mitchell, Linda",Mitchell,Linda,10.1086/603764,1,1,1
3318,"TOLLEY, G","Tolley, Grant",Tolley,Grant,10.1086/603764,1,1,1
3319,"PLOTNICK, RD","Plotnick, Robert D.",Plotnick,Robert D.,10.1086/603771|10.1086/604033|10.1086/604139|10.1086/644348|10.1177/104438949307400601,5,5,5
3320,"ROSENBERGER, JB","Rosenberger, Judith B.",Rosenberger,Judith B.,10.1007/bf00756476,1,1,1
3321,"RUVELSON, L","Ruvelson, Lisa",Ruvelson,Lisa,10.1007/bf00753298|10.1007/bf00756475,2,2,2
3324,"SPICKER, P","Spicker, Paul",Spicker,Paul,10.1111/1468-2397.00168,2,1,1
3325,"STREAN, HS","Strean, Herbert S.",Strean,Herbert S.,10.1007/bf00757095|10.1007/bf02027833|10.1007/bf02142386|10.1007/bf02233309|10.1023/a:1005131701250|10.1023/a:1022866606074|10.1023/a:1025794714216|10.1177/104438946804900404,21,8,8
3326,"UEHARA, E","Uehara, Edwina",Uehara,Edwina,10.1086/603768|10.1086/644182,2,2,2
3327,"WOLPER, ML","Wolper, Meryl L.",Wolper,Meryl L.,10.1007/bf00756479,1,1,1
3332,"MARLOW, C","Marlow, Christine",Marlow,Christine,10.1177/002087280104400208|10.1177/002087289603900213,4,2,2
3335,"PEAK, T","Peak, Terry",Peak,Terry,10.1300/j083v33n01_05,3,1,1
3337,"WILLIAMS, LF","Williams, Leon F.",Williams,Leon F.,10.1093/sw/27.1.111|10.1093/sw/28.4.332|10.1093/sw/29.3.306-a|10.1093/sw/32.3.246|10.1093/swr/18.1.17|10.1300/j010v26n04_04,10,6,6
3360,"CAPUTO, RK","Caputo, Richard K.",Caputo,Richard K.,10.1080/10437797.1990.10672149|10.1080/10437797.1994.10672229|10.1177/104438948506600402|10.1177/104438948606700802|10.1177/104438948806900804|10.1177/104438948907000203|10.1177/104438949007100515|10.1177/104438949107200803|10.1177/104438949207300307|10.1177/104438949307400901|10.1177/104438949507600405|10.1177/104438949507601003|10.1300/j010v37n02_02|10.1300/j147v10n01_07|10.1300/j147v12n03_05|10.1606/1044-3894.1037|10.1606/1044-3894.1802|10.1606/1044-3894.654|10.1606/1044-3894.733|10.1606/1044-3894.982,29,20,20
3366,"ERICKSON, AG","Erickson, A. Gerald",Erickson,A. Gerald,10.1086/603753|10.1093/sw/28.5.410-a|10.1177/104438947505600709|10.1177/104438947605700912|10.1177/104438949107200504,6,5,5
3367,"EVISON, IS","Evison, Ian S.",Evison,Ian S.,10.1086/603750,1,1,1
3368,"FARLEY, JE","Farley, Joan E.",Farley,Joan E.,10.1007/bf00759072|10.1007/bf00778592,3,2,2
3369,"FIORENTINE, R","Fiorentine, Robert",Fiorentine,Robert,10.1086/603743,1,1,1
3370,"GRUSKY, O","Grusky, Oscar",Grusky,Oscar,10.1086/603743,1,1,1
3372,"GUTIERREZ, LM","Gutiérrez, Lorraine M.",Gutiérrez,Lorraine M.,10.1177/104438949507600903,4,1,1
3373,"HAMILTON, MA","Hamilton, Marilyn A.",Hamilton,Marilyn A.,10.1086/603745|10.1086/644484,2,2,2
3374,"HARMLESS, A","Harmless, Ann",Harmless,Ann,10.1080/00377319009516673,1,1,1
3376,"HEPLER, JB","Hepler, Juanita B.",Hepler,Juanita B.,10.1177/104973159400400401,2,1,1
3377,"NOBLE, JH","Noble, John H.",Noble,John H.,10.1080/10437797.2000.10778992,3,1,1
3380,"HUDSON, CG","Hudson, Christopher G.",Hudson,Christopher G.,10.1080/10437797.2000.10779003|10.1086/516424|10.1086/603744|10.1093/hsw/19.4.279,5,4,4
3381,"ATKINS, SP","Atkins, Susan P.",Atkins,Susan P.,10.1080/10437797.1990.10672142,1,1,1
3382,"BATTLE, SF","Battle, Stanley F.",Battle,Stanley F.,10.1080/10437797.1990.10672142|10.1177/104438948406500403,2,2,2
3383,"HERNANDEZARATA, L","Hernandez-Arata, Laurele",Hernandez-Arata,Laurele,10.1080/10437797.1990.10672142,1,1,1
3384,"HESSELBROCK, M","Hesselbrock, Michie",Hesselbrock,Michie,10.1080/10437797.1990.10672142,1,1,1
3385,"LIBASSI, MF","Libassi, Mary Frances",Libassi,Mary Frances,10.1080/10437797.1990.10672142,3,1,1
3386,"PARISH, MS","Parish, Michael S.",Parish,Michael S.,10.1080/10437797.1990.10672142,1,1,1
3387,"KANTER, J","Kanter, Joel",Kanter,Joel,10.1007/bf00759068|10.1023/a:1005179617180|10.1080/00377310009517602|10.1080/00377319609517473,6,4,4
3388,"KIVOWITZ, AL","Kivowitz, Alexandra L.",Kivowitz,Alexandra L.,10.1007/bf00753295|10.1007/bf00759071,2,2,2
3389,"KLEIN, BC","Klein, Binnie C.",Klein,Binnie C.,10.1007/bf00759069|10.1023/a:1020724228875|10.1023/a:1022888414872,3,3,3
3391,"KOERIN, BB","Koerin, Beverly B.",Koerin,Beverly B.,10.1080/10437797.1990.10672150,1,1,1
3392,"HARRIGAN, MP","Harrigan, Marcia P.",Harrigan,Marcia P.,10.1080/10437797.1990.10672150|10.1177/104438949207300506|10.1606/1044-3894.815,4,3,3
3393,"REEVES, JW","Reeves, Jane W.",Reeves,Jane W.,10.1080/10437797.1990.10672150,1,1,1
3394,"KOHLERT, N","Kohlert, Nance",Kohlert,Nance,10.1086/603663,2,1,1
3396,"LAND, H","Land, Helen",Land,Helen,10.1086/644561|10.1093/sw/32.1.75|10.1177/104438949007100803|10.1177/104438949207300102|10.1177/104438949207300202|10.1177/104438949407500604,9,6,6
3397,"MAROHN, RC","Marohn, Richard C.",Marohn,Richard C.,10.1086/603748,1,1,1
3401,"MILLER, SO","Miller, Samuel O.",Miller,Samuel O.,10.1080/10437797.1990.10672148|10.1086/643285,4,2,2
3403,"RAINES, JC","Raines, James C.",Raines,James C.,10.1007/bf00759070|10.1007/bf02190743|10.1023/a:1025746831055|10.1177/104438949407501001,5,4,4
3407,"SEEVER, FS","Seever, Frank S.",Seever,Frank S.,10.1086/603752,1,1,1
3408,"SESSIONS, P","Sessions, Phebe",Sessions,Phebe,10.1080/00377310109517625|10.1080/00377310209517659|10.1080/00377310209517677|10.1080/00377318409516590|10.1080/00377318609516618,9,5,5
3409,"SOLAS, J","Solas, John",Solas,John,10.1007/bf02191679|10.1080/10437797.1990.10672145,2,2,2
3410,"TICE, K","Tice, Karen",Tice,Karen,10.1080/10437797.1990.10672144,1,1,1
3412,"VIOLETTE, BL","Violette, Billie Lee",Violette,Billie Lee,10.1007/bf02191634,4,1,1
3413,"WALDEN, T","Walden, Theodore",Walden,Theodore,10.1007/bf01785785|10.1080/10437797.1985.10671688|10.1177/104438949007100201|10.1300/j147v05n01_03,6,4,4
3414,"WEINER, A","Weiner, Adele",Weiner,Adele,10.1080/10437797.1990.10672147|10.1093/sw/41.1.97,4,2,2
3416,"ZERBE, DH","Zerbe, Diane H.",Zerbe,Diane H.,10.1007/bf00755854|10.1007/bf00759067,2,2,2
3417,"ZIMMERMAN, SL","Zimmerman, Shirley L.",Zimmerman,Shirley L.,10.1177/104438947805900801|10.1177/104438948006100401|10.1177/104438948106200909|10.1177/104438948306400302|10.1177/104438948306400802|10.1177/104438948506600707|10.1606/1044-3894.1067,8,7,7
3419,"TIMMS, N","Timms, Noel",Timms,Noel,10.1080/02650539608415668|10.1177/104438946905000106|10.1177/104438947505600515,9,3,3
3428,"ABELS, P","Abels, Paul",Abels,Paul,10.1086/641727|10.1086/642015|10.1086/643770|10.1093/sw/18.6.36,9,4,4
3431,"MCRAE, JA","McRae, Jean A.",McRae,Jean A.,10.1300/j010v14n03_07,1,1,1
3434,"ARMSTRONG, K","Armstrong, Keith",Armstrong,Keith,10.1300/j009v13n01_09|10.1300/j010v21n03_06|10.1300/j010v27n01_03,3,3,3
3436,"BENDOR, SJ","Bendor, Susan J.",Bendor,Susan J.,10.1300/j010v14n03_02,2,1,1
3437,"BERGER, CS","Berger, Candyce S.",Berger,Candyce S.,10.1080/00377310009517612|10.1093/hsw/21.3.167|10.1300/j010v31n03_04|10.1300/j010v31n03_05|10.1300/j010v37n01_01|10.1300/j147v08n04_06,10,6,6
3438,"BERTCHER, H","Bertcher, Harvey",Bertcher,Harvey,10.1300/j009v10n02_06,2,1,1
3439,"BESSON, C","Besson, Christiane",Besson,Christiane,10.1300/j009v13n03_07,1,1,1
3440,"BOND, GR","Bond, Gary R.",Bond,Gary R.,10.1300/j009v13n01_05,1,1,1
3441,"DEGRAAFKASER, R","De Graaf-Kaser, Rebecca",De Graaf-Kaser,Rebecca,10.1300/j009v13n01_05,1,1,1
3442,"BORN, CE","Born, Catherine E.",Born,Catherine E.,10.1080/10437797.1987.10801463|10.1080/10437797.1988.10672100|10.1093/sw/28.3.206|10.1093/swr/20.4.196|10.1177/1049731504272908|10.1300/j147v14n02_08|10.1300/j147v26n03_04,7,7,7
3443,"PETCHERS, MK","Petchers, Marcia K.",Petchers,Marcia K.,10.1080/10437797.1988.10672095|10.1300/j010v12n04_08|10.1300/j147v14n02_08,3,3,3
3444,"WEDEL, K","Wedel, Kenneth",Wedel,Kenneth,10.1300/j147v14n02_08,1,1,1
3445,"BENTON, BB","Benton, Bill B.",Benton,Bill B.,10.1300/j147v14n02_08,1,1,1
3448,"BRODY, EM","Brody, Elaine M.",Brody,Elaine M.,10.1093/sw/15.4.42|10.1093/sw/22.2.168-a|10.1177/104438947305400802|10.1300/j083v14n01_04|10.1300/j083v15n01_04,7,5,5
3453,"GALINSKY, MJ","Galinsky, Maeda J.",Galinsky,Maeda J.,10.1086/644062|10.1093/sw/22.2.89|10.1177/1049731503013004002|10.1177/1049731503257884|10.1177/104973159400400205|10.1177/104973159500500405|10.1300/j009v07n02_02|10.1300/j009v08n02_07|10.1300/j009v12n02_08,18,9,9
3457,"CAMBLIN, LM","Camblin, Louise M.",Camblin,Louise M.,10.1300/j009v13n01_07,1,1,1
3458,"STONE, WN","Stone, Walter N.",Stone,Walter N.,10.1300/j009v13n01_07,1,1,1
3459,"MERRITT, LC","Merritt, Linda C.",Merritt,Linda C.,10.1300/j009v13n01_07,1,1,1
3460,"CAMPBELL, JA","Campbell, James A.",Campbell,James A.,10.1093/hsw/19.1.63,3,1,1
3463,"CASPER, M","Casper, Max",Casper,Max,10.1300/j009v07n02_08|10.1300/j009v08n02_02|10.1300/j009v13n03_13,3,3,3
3465,"CLARKE, SS","Clarke, Sylvia S.",Clarke,Sylvia S.,10.1300/j010v11n04_01|10.1300/j010v12n03_01|10.1300/j010v14n04_01,5,3,3
3466,"CONSTABLE, R","Constable, Robert",Constable,Robert,10.1086/643829|10.1086/644167,4,2,2
3467,"CONSTABLE, RT","Constable, Robert T.",Constable,Robert T.,10.1177/104438947805900705|10.1177/104438949507600906,6,2,2
3468,"COULTON, CJ","Coulton, Claudia J.",Coulton,Claudia J.,10.1086/373904|10.1093/hsw/19.3.182|10.1093/sw/40.4.437|10.1300/j010v03n03_05|10.1300/j010v05n01_01|10.1300/j010v07n01_01|10.1300/j010v13n03_06|10.1300/j010v13n04_03|10.1300/j010v15n01_06|10.1300/j083v04n03_09,13,10,10
3469,"MONK, A","Monk, Abraham",Monk,Abraham,10.1086/603669|10.1093/sw/24.6.533|10.1093/sw/32.1.87-a|10.1300/j083v11n01_08|10.1300/j083v15n03_01|10.1300/j083v15n03_07|10.1300/j083v24n03_13,15,7,7
3470,"CRYSTAL, S","Crystal, Stephen",Crystal,Stephen,10.1300/j010v28n01_03|10.1300/j083v15n03_02,3,2,2
3471,"DASTE, BM","Daste, Barry M.",Daste,Barry M.,10.1177/104438947305400706|10.1177/104438947505600904|10.1300/j009v13n02_06,5,3,3
3475,"DILLON, C","Dillon, Carolyn",Dillon,Carolyn,10.1080/00377319309517397|10.1080/00377319409517418|10.1177/104438946905000603|10.1300/j010v10n04_04|10.1300/j010v14n04_08,7,5,5
3476,"DODD, P","Dodd, Pamela",Dodd,Pamela,10.1300/j147v14n02_05,1,1,1
3478,"DOUECK, HJ","Doueck, Howard J.",Doueck,Howard J.,10.1177/104438949307400411|10.1177/104438949407500506|10.1177/1049731505277947|10.1177/104973159400400207|10.1300/j147v10n02_03|10.1300/j147v14n01_08,8,6,6
3479,"BONDANZA, A","Bondanza, Ann",Bondanza,Ann,10.1300/j147v14n01_08,1,1,1
3480,"EGGERT, GM","Eggert, Gerald M.",Eggert,Gerald M.,10.1300/j083v15n03_05,1,1,1
3482,"ZIMMER, JG","Zimmer, James G.",Zimmer,James G.,10.1300/j083v15n03_05,1,1,1
3483,"FARMER, R","Farmer, Rosemary",Farmer,Rosemary,10.1300/j010v15n01_10,1,1,1
3484,"FEEMAN, DJ","Feeman, Dorothy J.",Feeman,Dorothy J.,10.1300/j010v14n03_03,1,1,1
3485,"HAGEN, JW","Hagen, John W.",Hagen,John W.,10.1300/j010v14n03_03,1,1,1
3486,"FERNANDEZ, HC","Fernandez, Happy Craven",Fernandez,Happy Craven,10.1300/j147v14n03_04,1,1,1
3488,"FLYNN, ML","Flynn, Marilyn L.",Flynn,Marilyn L.,10.1093/sw/20.5.414-b|10.1300/j147v14n01_07,2,2,2
3489,"GANTT, AB","Gantt, Ami B.",Gantt,Ami B.,10.1300/j010v29n01_01,3,1,1
3490,"LEVINE, J","Levine, Jules",Levine,Jules,10.1093/sw/17.4.16,4,1,1
3491,"GIBELMAN, M","Gibelman, Margaret",Gibelman,Margaret,10.1007/bf02190559|10.1023/a:1015249613286|10.1080/10437797.1999.10778960|10.1080/10437797.1999.10778975|10.1080/10437797.2001.10779051|10.1093/sw/29.5.421|10.1177/104438949007100102|10.1300/j147v14n03_02|10.1300/j147v19n01_06|10.1300/j147v20n01_05|10.1300/j147v20n04_03|10.1300/j147v21n02_02|10.1300/j147v24n04_04|10.1300/j147v26n02_04|10.1300/j147v28n02_04|10.1300/j147v28n03_07|10.1606/1044-3894.1073|10.1606/1044-3894.881,28,18,18
3492,"DEMONE, HW","Demone, Harold W.",Demone,Harold W.,10.1080/10437797.2001.10779042|10.1093/sw/29.5.421|10.1093/sw/32.1.94-a|10.1177/104438947505600502|10.1177/104438949007100201,8,5,5
3493,"GLASSER, PH","Glasser, Paul H.",Glasser,Paul H.,10.1086/641499|10.1093/sw/19.2.163|10.1177/104438947505600210,8,3,3
3494,"GOLD, N","Gold, Nora",Gold,Nora,10.1080/10437797.1996.10672286,4,1,1
3495,"GRILLODIDEMENICO, B","Grillo-DiDemenico, Beatrice",Grillo-DiDemenico,Beatrice,10.1300/j009v13n01_11,1,1,1
3496,"GRUBER, ML","Gruber, Murray L.",Gruber,Murray L.,10.1086/643804|10.1300/j147v07n03_02|10.1300/j147v07n03_18|10.1300/j147v10n03_01,6,4,4
3497,"GULATI, P","Gulati, Padi",Gulati,Padi,10.1086/643981,2,1,1
3499,"GURLAND, B","Gurland, Barry",Gurland,Barry,10.1300/j083v15n01_06,1,1,1
3500,"HACKSTAFFGOLDIS, L","Hackstaff-Goldis, Lynn",Hackstaff-Goldis,Lynn,10.1300/j010v14n03_01,1,1,1
3501,"HOUSE, ST","House, Susan T.",House,Susan T.,10.1300/j010v14n03_01,1,1,1
3502,"HAMLET, E","Hamlet, Elizabeth",Hamlet,Elizabeth,10.1300/j083v15n01_09,1,1,1
3503,"READ, S","Read, Sharon",Read,Sharon,10.1300/j083v15n01_09,1,1,1
3504,"HARDINA, D","Hardina, Donna",Hardina,Donna,10.1086/379882|10.1300/j147v14n03_03|10.1300/j147v29n03_03,5,3,3
3505,"HAVENS, CM","Havens, Catherine M.",Havens,Catherine M.,10.1300/j147v14n02_06,1,1,1
3506,"CHIN, A","Chin, Alice",Chin,Alice,10.1300/j147v14n02_06,1,1,1
3508,"HUGHES, SL","Hughes, Susan L.",Hughes,Susan L.,10.1086/643900|10.1300/j083v15n03_06|10.1300/j083v24n03_07,4,3,3
3509,"GUIHAN, M","Guihan, Marylou",Guihan,Marylou,10.1300/j083v15n03_06,1,1,1
3512,"INGERSOLLDAYTON, B","Ingersoll-Dayton, Berit",Ingersoll-Dayton,Berit,10.1177/104438948806900504|10.1300/j083v15n01_11,2,2,2
3513,"ARNDT, B","Arndt, Bonnie",Arndt,Bonnie,10.1177/104438948806900504|10.1300/j083v15n01_11,2,2,2
3515,"JANSSON, BS","Jansson, Bruce S.",Jansson,Bruce S.,10.1086/643351|10.1086/643617|10.1093/sw/31.5.339|10.1300/j010v36n01_02|10.1300/j147v08n03_05|10.1300/j147v11n02_02|10.1300/j147v14n02_02,12,7,7
3516,"JARVIK, LF","Jarvik, Lissy F.",Jarvik,Lissy F.,10.1300/j083v15n01_05,1,1,1
3525,"KONOPKA, G","Konopka, Gisela",Konopka,Gisela,10.1086/640072|10.1086/640199|10.1086/640428|10.1086/640503|10.1086/642308|10.1086/642706|10.1086/642725|10.1093/sw/15.4.76|10.1093/sw/8.2.122-a|10.1177/104438945603700612|10.1177/104438947005101009|10.1177/104438947205300908|10.1300/j009v13n01_03,18,13,13
3529,"KURTZ, LF","Kurtz, Linda Farris",Kurtz,Linda Farris,10.1300/j009v10n03_06|10.1300/j009v13n03_11|10.1300/j010v09n03_08,8,3,3
3530,"LEVINE, B","Levine, Baruch",Levine,Baruch,10.1086/641756|10.1086/641814|10.1086/642098|10.1300/j009v13n01_02,6,4,4
3531,"LEWIS, EA","Lewis, Edith A.",Lewis,Edith A.,10.1177/104438948806900113|10.1177/104438948907000309|10.1177/104438949507600212,5,3,3
3533,"MA, JLC","Ma, Joyce L. C.",Ma,Joyce L. C.,10.1300/j010v25n04_06|10.1300/j010v29n02_05|10.1300/j077v14n03_04,5,3,3
3534,"MALKA, S","Malka, Shalom",Malka,Shalom,10.1300/j147v13n02_04|10.1300/j147v14n01_03,2,2,2
3535,"MARCUS, LJ","Marcus, Leonard J.",Marcus,Leonard J.,10.1300/j010v15n01_07|10.1300/j147v12n03_07,2,2,2
3536,"MULCAHEY, AL","Mulcahey, Anita L.",Mulcahey,Anita L.,10.1300/j010v14n04_07,1,1,1
3537,"HELFAND, L","Helfand, Lynne",Helfand,Lynne,10.1300/j010v14n04_07,1,1,1
3538,"HEINLEIN, AN","Heinlein, Andrea Neal",Heinlein,Andrea Neal,10.1300/j010v14n04_07,1,1,1
3539,"LEVIN, RJ","Levin, Richard J.",Levin,Richard J.,10.1300/j010v14n04_07,1,1,1
3541,"MCNUTT, JG","McNutt, John G.",McNutt,John G.,10.1177/104438949207300811|10.1300/j147v19n03_04,4,2,2
3542,"MEENAGHAN, TM","Meenaghan, Thomas M.",Meenaghan,Thomas M.,10.1080/10437797.1986.10671738|10.1093/sw/40.4.445|10.1300/j010v33n01_04,8,3,3
3544,"MILLAR, KI","Millar, Kenneth I.",Millar,Kenneth I.,10.1300/j147v14n01_05,2,1,1
3545,"WILSON, SM","Wilson, Scott M.",Wilson,Scott M.,10.1300/j147v14n02_07,1,1,1
3546,"MOYSESTEINBERG, D","Moyse-Steinberg, Dominique",Moyse-Steinberg,Dominique,10.1300/j009v13n02_05,1,1,1
3547,"MUTSCHLER, E","Mutschler, Elizabeth",Mutschler,Elizabeth,10.1093/sw/31.5.345|10.1300/j147v09n01_07|10.1300/j147v14n01_06,5,3,3
3548,"MUTSCHLER, PH","Mutschler, Phyllis H.",Mutschler,Phyllis H.,10.1300/j083v15n03_04,1,1,1
3549,"CALLAHAN, JJ","Callahan, James J.",Callahan,James J.,10.1093/sw/18.6.70|10.1300/j083v15n03_04,6,2,2
3551,"NASON, F","Nason, Frances",Nason,Frances,10.1300/j010v01n03_05|10.1300/j010v14n04_02|10.1300/j010v14n04_03,4,3,3
3552,"NICHOLSON, ML","Nicholson, Mary Lee",Nicholson,Mary Lee,10.1093/sw/8.2.118|10.1300/j009v13n02_09,3,2,2
3553,"NIGHTENGALE, J","Nightengale, Jane",Nightengale,Jane,10.1300/j009v13n02_07,1,1,1
3557,"ADAMS, CT","Adams, Carolyn Teich",Adams,Carolyn Teich,10.1177/104438949407500705|10.1300/j147v14n01_01,2,2,2
3560,"RANKIN, ED","Rankin, Eric D.",Rankin,Eric D.,10.1300/j083v15n01_08,3,1,1
3563,"RIVERA, FG","Rivera, Felix G.",Rivera,Felix G.,10.1300/j147v14n02_04,1,1,1
3564,"RODGERS, A","Rodgers, Augustus",Rodgers,Augustus,10.1300/j147v14n02_09,1,1,1
3565,"TARTAGLIA, LJ","Tartaglia, Leonard J.",Tartaglia,Leonard J.,10.1086/643388|10.1300/j147v14n02_09,2,2,2
3568,"RUSNACK, B","Rusnack, Betty",Rusnack,Betty,10.1300/j010v13n03_02,2,1,1
3570,"MOXLEY, D","Moxley, David",Moxley,David,10.1300/j010v13n03_02|10.1300/j083v28n04_06,3,2,2
3571,"RUTCHICK, IE","Rutchick, Irene E.",Rutchick,Irene E.,10.1300/j010v15n01_08,1,1,1
3573,"SAMAHAKAHI, H","Samaha-Kahi, Hyam",Samaha-Kahi,Hyam,10.1300/j009v13n03_06,1,1,1
3575,"MCCLELLAND, M","McClelland, Marleen",McClelland,Marleen,10.1300/j010v14n03_04,1,1,1
3577,"SCHNEEWIND, EH","Schneewind, Elizabeth Hughes",Schneewind,Elizabeth Hughes,10.1300/j083v15n01_12,2,1,1
3578,"SCHWARTZBEN, S","Schwartzben, Sandon Howard",Schwartzben,Sandon Howard,10.1300/j009v13n03_12,1,1,1
3580,"SHAPIRO, BZ","Shapiro, Ben Zion",Shapiro,Ben Zion,10.1300/j009v13n02_02|10.1300/j009v13n03_05,3,2,2
3584,"SIEGEL, K","Siegel, Karolynn",Siegel,Karolynn,10.1093/hsw/20.1.60|10.1300/j010v15n01_04|10.1300/j010v21n02_04|10.1300/j077v14n03_05|10.1300/j077v15n01_03|10.1300/j077v17n01_01,7,6,6
3586,"STAIGHT, PR","Staight, Paula R.",Staight,Paula R.,10.1300/j083v15n01_10,1,1,1
3587,"HARVEY, SM","Harvey, S. Marie",Harvey,S. Marie,10.1300/j083v15n01_10,1,1,1
3588,"STAPLES, LH","Staples, Lee H.",Staples,Lee H.,10.1300/j147v14n02_03,2,1,1
3590,"MCFADDEN, EJ","McFadden, Emily Jean",McFadden,Emily Jean,10.1606/1044-3894.971,3,1,1
3592,"MEINERT, RG","Meinert, Roland G.",Meinert,Roland G.,10.1080/10437797.1989.10672125|10.1093/sw/15.4.119|10.1093/sw/18.6.48|10.1177/104973159900900107|10.1177/104973159900900116,7,5,5
3593,"MUSHENO, MC","Musheno, Michael C.",Musheno,Michael C.,10.1086/603688,1,1,1
3596,"PODELL, C","Podell, Craig",Podell,Craig,10.1007/bf00755133,1,1,1
3597,"QUINN, B","Quinn, Brian",Quinn,Brian,10.1007/bf00755134,1,1,1
3598,"RABKIN, M","Rabkin, Martha",Rabkin,Martha,10.1007/bf02145671,2,1,1
3599,"RAPHAEL, FB","Raphael, Frances B.",Raphael,Frances B.,10.1080/10437797.1989.10672119,1,1,1
3600,"ROSENBLUM, AF","Rosenblum, Amy F.",Rosenblum,Amy F.,10.1080/10437797.1989.10672119,1,1,1
3601,"RASKIN, MS","Raskin, Miriam S.",Raskin,Miriam S.,10.1080/10437797.1994.10672215|10.1080/10437797.1995.10778835|10.1080/10437797.1998.10778932|10.1177/002087289904200408,5,4,4
3602,"RICCELLI, A","Riccelli, Angela",Riccelli,Angela,10.1080/00377318909516660,1,1,1
3603,"RICE, S","Rice, Susan",Rice,Susan,10.1300/j083v13n03_04,4,1,1
3604,"MARY, NL","Mary, Nancy L.",Mary,Nancy L.,10.1080/10437797.1997.10778896|10.1080/10437797.1998.10778921|10.1300/j147v29n02_07,4,3,3
3605,"ROSE, NE","Rose, Nancy E.",Rose,Nancy E.,10.1086/603679,1,1,1
3607,"SCHWARTZ, EE","Schwartz, Edward E.",Schwartz,Edward E.,10.1086/641451|10.1086/642073|10.1086/642074|10.1086/643494|10.1086/643631,11,5,5
3608,"SEINFELD, J","Seinfeld, Jeffrey",Seinfeld,Jeffrey,10.1007/bf00755131,2,1,1
3609,"SIEGEL, E","Siegel, Elbert",Siegel,Elbert,10.1080/10437797.1998.10778906,2,1,1
3614,"SWENSON, CR","Swenson, Carol R.",Swenson,Carol R.,10.1007/bf02190471|10.1080/00377318809516641|10.1177/104438947805900606|10.1177/104438949407500806,10,4,4
3615,"TURRINI, P","Turrini, Patsy",Turrini,Patsy,10.1007/bf00752966,3,1,1
